source_dataset,label,raw_filepath,filename,extension,processed_filepath,width,height,image_mode,file_size_bytes,content_hash
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (291).jpg,Defective (291).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (291).jpg,2250,2250,RGB,1540364,65985f3b28fceeae48698c8ab0276fba
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (292).jpg,Defective (292).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (292).jpg,1900,1900,RGB,979101,98daf26a2e4ecde761ecb465a4ad4e34
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (293).jpg,Defective (293).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (293).jpg,2250,2250,RGB,1585894,7c06c7d194fc2872d371fb3dc5c149f4
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (294).jpg,Defective (294).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (294).jpg,2250,2250,RGB,1511878,f41086b9eb8b71d14b0909232c6716d7
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (295).jpg,Defective (295).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (295).jpg,1250,1250,RGB,432697,7761025af1293113a8ea35f822273a99
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (296).jpg,Defective (296).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (296).jpg,2250,2250,RGB,1161628,83fc72abbd7a211f869097bc15d2086a
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (297).jpg,Defective (297).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (297).jpg,2250,2250,RGB,1495196,4ca10693631e4c017bb7a4022ee16654
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (298).jpg,Defective (298).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (298).jpg,2250,2250,RGB,1416966,12d8ccc129237c0ee3e986df18522780
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (299).jpg,Defective (299).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (299).jpg,2250,2250,RGB,1446089,22f61150095bb9bd1230b9d24fc764aa
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (3).jpg,Defective (3).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (3).jpg,2252,2252,RGB,1572574,dd9e08f9302a02ac149304682c47e10d
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (30).jpg,Defective (30).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (30).jpg,2250,2250,RGB,1659371,c3c96ebcf27a2bb8a601c83a8bda52f1
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (300).jpg,Defective (300).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (300).jpg,2250,2250,RGB,1567505,728bb742112631928228982349a38d3d
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (301).jpg,Defective (301).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (301).jpg,2250,2250,RGB,1506272,e94c3cc96ef3b5787e855526de714d0e
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (302).jpg,Defective (302).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (302).jpg,2250,2250,RGB,747098,7ea21a3f71cce58efa818cc63ef20863
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (303).jpg,Defective (303).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (303).jpg,2250,2250,RGB,1039106,ef87ff1fa44640e669abd6805dc1be20
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (304).jpg,Defective (304).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (304).jpg,2250,2250,RGB,1840435,9d859ac2a44c8dcdbd07ed522e77920f
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (305).jpg,Defective (305).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (305).jpg,1600,1600,RGB,971973,a83ac86c468e5ea9fa673c8ca1032a8f
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (306).jpg,Defective (306).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (306).jpg,2250,2250,RGB,1445399,635b7b4f1858ef2b943c69a03c905232
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (307).jpg,Defective (307).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (307).jpg,2250,2250,RGB,1519192,a378c69a6e07af36b9a1533c28b687bd
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (308).jpg,Defective (308).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (308).jpg,2250,2250,RGB,1615306,3bd7721ea95b6048ba905b540d694766
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (309).jpg,Defective (309).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (309).jpg,1810,1810,RGB,1226567,0b640fca094d2bd556e4f19ae8fb1ed3
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (31).jpg,Defective (31).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (31).jpg,2250,2250,RGB,1653564,3ad6a0c15a0f8a6c7c96c6dadcc05e72
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (310).jpg,Defective (310).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (310).jpg,2250,2250,RGB,1626542,fc38b63f292b35982822735a10f8f2eb
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (311).jpg,Defective (311).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (311).jpg,2250,2250,RGB,1517631,469683090dfd3e487df5b14fd7b8f93a
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (312).jpg,Defective (312).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (312).jpg,2050,2050,RGB,1381832,9fd95057d38142c2c6640b23dde72d2b
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (313).jpg,Defective (313).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (313).jpg,2250,2250,RGB,1594796,872fe0f481507f351ec25206f6692527
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (314).jpg,Defective (314).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (314).jpg,2250,2250,RGB,1570977,680a8333072806e2a450a54405963f44
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (315).jpg,Defective (315).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (315).jpg,2250,2250,RGB,1557956,24fc2baa20f08aae35860c7b5c918daf
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (316).jpg,Defective (316).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (316).jpg,2250,2250,RGB,1725778,0f7e82a1e2e0585c781d2a6462c08e81
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (317).jpg,Defective (317).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (317).jpg,2250,2250,RGB,1660836,6ff185d60207d7800361046230200af7
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (318).jpg,Defective (318).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (318).jpg,1900,1900,RGB,1380237,0f963f20c48aa5d4a70205af35988f9e
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (319).jpg,Defective (319).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (319).jpg,2250,2250,RGB,1685249,ce0f1ab7fca652f41be193b5f83f68f9
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (32).jpg,Defective (32).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (32).jpg,1921,1921,RGB,1324436,4772880b435bc152ed2350fd78f4d80c
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (320).jpg,Defective (320).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (320).jpg,2250,2250,RGB,1531578,dfa9316008caec8d8e41a0a5e3ce390c
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (321).jpg,Defective (321).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (321).jpg,2250,2250,RGB,1577323,4ed76ae233671d692c88f2b15a8b1e34
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (322).jpg,Defective (322).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (322).jpg,2250,2250,RGB,1941508,4ade2c4db49a447adce6feb36de01fcf
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (323).jpg,Defective (323).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (323).jpg,2050,2050,RGB,1563845,42ccb879f3883d86afd308097ead725e
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (324).jpg,Defective (324).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (324).jpg,2250,2250,RGB,1833814,c012fc7363c57d30543c197594c351d1
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (325).jpg,Defective (325).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (325).jpg,1650,1650,RGB,877183,61355f95d6328c462dd943d904f8eb44
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (326).jpg,Defective (326).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (326).jpg,1950,1950,RGB,1223142,a660d58392d54cc2bba01a80687710eb
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (327).jpg,Defective (327).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (327).jpg,1810,1810,RGB,770088,94c96ad08adedbf24e4a4db6d3706569
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (328).jpg,Defective (328).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (328).jpg,1900,1900,RGB,1203466,ef01e5977df15b2044de15afdeb311ae
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (329).jpg,Defective (329).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (329).jpg,2250,2250,RGB,1829804,c7b6b8949be7ec83eafac52a9be54609
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (33).jpg,Defective (33).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (33).jpg,2250,2250,RGB,1484905,0da7117f7d1e37e991ad1b791566b98a
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (330).jpg,Defective (330).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (330).jpg,2250,2250,RGB,1184236,aec99f264884bb5bc2c22942bcefe297
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (331).jpg,Defective (331).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (331).jpg,1950,1950,RGB,1030052,08eb516b651d5381c1668f8c2404faf3
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (332).jpg,Defective (332).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (332).jpg,2250,2250,RGB,1640300,46a1555c371a4cc15b0f07679bfa40fa
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (333).jpg,Defective (333).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (333).jpg,2250,2250,RGB,1697528,3f82983524a29da9ddc4b04086a58c48
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (334).jpg,Defective (334).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (334).jpg,2250,2250,RGB,1808334,e24bbe60134432cbd27d94935c70051e
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (335).jpg,Defective (335).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (335).jpg,2250,2250,RGB,1740335,0ac83f7f3afe6b769f5e232da479c3ce
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (336).jpg,Defective (336).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (336).jpg,2250,2250,RGB,1836086,5e4b4b3990be5876cb794ccbbd7009fe
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (337).jpg,Defective (337).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (337).jpg,2250,2250,RGB,1425970,21c4e61f53b7c68c1ff59f5e52e6f1a7
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (338).jpg,Defective (338).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (338).jpg,2250,2250,RGB,1082270,f9591a269d0de3fe1bbe5122d12a8fb8
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (339).jpg,Defective (339).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (339).jpg,2250,2250,RGB,1248450,9ca07f3bdcd3cbb7c9e4e92ad0fcd047
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (34).jpg,Defective (34).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (34).jpg,2250,2250,RGB,1388440,ab95f35515e6395b96fdba801e976751
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (340).jpg,Defective (340).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (340).jpg,2250,2250,RGB,1785514,45977fb16bb53f79f3ddea520404a5b7
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (341).jpg,Defective (341).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (341).jpg,2250,2250,RGB,1729929,1c18b96a2094322827e682b05b2253c3
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (342).jpg,Defective (342).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (342).jpg,2250,2250,RGB,1607389,19262d93fdac4057b6a8a2640601cbd1
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (343).jpg,Defective (343).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (343).jpg,2250,2250,RGB,1408853,9e35be1a38c68b79bd92768797e8d43b
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (344).jpg,Defective (344).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (344).jpg,2250,2250,RGB,1399486,860dd7bb6c276cefca71e147a99714b5
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (345).jpg,Defective (345).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (345).jpg,2250,2250,RGB,1562101,06572f08bcd1cf195f8848cf8a21d857
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (346).jpg,Defective (346).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (346).jpg,2250,2250,RGB,841172,851c5a6dcd77c5eb2c3a74f86dc89a28
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (347).jpg,Defective (347).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (347).jpg,2250,2250,RGB,999555,27bcdfdf80ed461daa9591c1d2b40043
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (348).jpg,Defective (348).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (348).jpg,2250,2250,RGB,1720730,1836c98732ba764432d09e90b1178db0
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (349).jpg,Defective (349).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (349).jpg,2250,2250,RGB,1360500,b91e4f7c76605f9ec9a01dbfe4dd97d2
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (35).jpg,Defective (35).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (35).jpg,2250,2250,RGB,1098538,f475486253593f24f473ee493e816805
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (350).jpg,Defective (350).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (350).jpg,2250,2250,RGB,1276658,22889bb4ca65ab9fe387e9e52fbeb816
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (351).jpg,Defective (351).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (351).jpg,2250,2250,RGB,1388056,45514ce482a960719e5732bef8e27c8c
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (352).jpg,Defective (352).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (352).jpg,2250,2250,RGB,1337589,220b0c2dc360c108844ac62494150f54
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (353).jpg,Defective (353).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (353).jpg,2250,2250,RGB,1362486,ea346f63b5ff4a2dc473765b90b93a6a
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (354).jpg,Defective (354).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (354).jpg,2250,2250,RGB,1448849,ff7ea728624935168357edffeccfc3c6
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (355).jpg,Defective (355).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (355).jpg,2250,2250,RGB,1824421,856a21102cb0820dde9ff8840fdcaeeb
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (356).jpg,Defective (356).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (356).jpg,2250,2250,RGB,1512021,99494f12cda0d5b03d8ea6819ae36118
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (357).jpg,Defective (357).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (357).jpg,2250,2250,RGB,1387588,24da435715f26c60faa104f95cd25018
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (358).jpg,Defective (358).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (358).jpg,2250,2250,RGB,1344827,3a0b7b7f1879eb083a4e167fd081b10e
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (359).jpg,Defective (359).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (359).jpg,2250,2250,RGB,1430802,7003a40cdc8ea9950a9ca81f18d85b9a
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (36).jpg,Defective (36).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (36).jpg,2250,2250,RGB,1588470,29b3da0bb857a83c14ec8688fadeee15
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (360).jpg,Defective (360).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (360).jpg,2250,2250,RGB,1667940,42d198b52b42d523e916dbc8bf92b168
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (361).jpg,Defective (361).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (361).jpg,2250,2250,RGB,1861357,8e978289051a9063ea9a358e372719ed
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (362).jpg,Defective (362).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (362).jpg,2250,2250,RGB,1789077,417d50315b4827b7e947138b88b142f8
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (363).jpg,Defective (363).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (363).jpg,2250,2250,RGB,1621556,849c9251b16faed5f7d998232f50dc20
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (364).jpg,Defective (364).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (364).jpg,2250,2250,RGB,1574632,d2d22eb128e44de595509861c7547a79
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (365).jpg,Defective (365).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (365).jpg,2250,2250,RGB,1758858,76458f4f81352ec0ce2145d82e56525d
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (366).jpg,Defective (366).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (366).jpg,2250,2250,RGB,1591781,8c80ddd460200442aa99186ea0835bf8
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (367).jpg,Defective (367).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (367).jpg,2250,2250,RGB,1869367,6120c8dcb4d24c7482fd6d78c0579ce4
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (368).jpg,Defective (368).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (368).jpg,2250,2250,RGB,1568436,090a6c05060e492d8c76c98716c0e12b
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (369).jpg,Defective (369).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (369).jpg,2250,2250,RGB,1631532,15d3993bc770270f02d8b2c37118f3a9
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (37).jpg,Defective (37).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (37).jpg,2250,2250,RGB,1771449,449a27b364e2714eab683e8bffb0faa8
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (370).jpg,Defective (370).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (370).jpg,2250,2250,RGB,1743234,948ab65ec9315964763a5ead8fd19cde
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (371).jpg,Defective (371).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (371).jpg,2250,2250,RGB,1116691,d36badbb9de3e98572ddc3ebfa7eee06
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (372).jpg,Defective (372).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (372).jpg,2250,2250,RGB,1514600,ca9874e3fd4547e63e3f1214c067bf0f
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (373).jpg,Defective (373).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (373).jpg,2250,2250,RGB,1736223,31cfa49e1d6312eb485da2b1f14cd5dc
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (374).jpg,Defective (374).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (374).jpg,2250,2250,RGB,1459581,947e7025521ac4be1cde5194b553e6e0
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (375).jpg,Defective (375).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (375).jpg,2250,2250,RGB,963615,5646abf00ef5c100ce44f35d0bd04b98
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (376).jpg,Defective (376).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (376).jpg,2250,2250,RGB,1561524,b90c863407157b07da675cd76382b662
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (377).jpg,Defective (377).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (377).jpg,2250,2250,RGB,1560570,b12891ee6ed3b539819ef8f6d8dbad4e
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (378).jpg,Defective (378).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (378).jpg,2250,2250,RGB,1841064,c8af7fff3993340402415dc021b7e1a6
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (379).jpg,Defective (379).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (379).jpg,2250,2250,RGB,1485816,e47b9058a57972b03dbfdb2e7c430162
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (38).jpg,Defective (38).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (38).jpg,2250,2250,RGB,1166553,353a000fbb00990a0cddd4af41fccf2f
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (380).jpg,Defective (380).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (380).jpg,2250,2250,RGB,1464746,8fab4a2d47a699e761a309d4db69fa81
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (381).jpg,Defective (381).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (381).jpg,2250,2250,RGB,1619545,d16b58e50c9e099b70506421e6ee4ebf
mendeley,bad,D:\Tyre_Classification\datasets\raw\mendeley\bad\Defective (382).jpg,Defective (382).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\mendeley_bad_Defective (382).jpg,2250,2250,RGB,938555,44b0e0027c07190efd9a44690a9bf022
